Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,VMS Asset Posture,CCI
V-38497,high,SRG-OS-999999,SV-50298r3_rule,RHEL-06-000030,The system must not have accounts configured with blank or null passwords.,"If an account has an empty password, anyone could log in and run commands with the privileges of that account. Accounts with empty passwords should never be used in operational environments.",,,"If an account is configured for password authentication but does not have an assigned password, it may be possible to log onto the account without authentication. Remove any instances of the ""nullok"" option in ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" to prevent logons with empty passwords.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:2996,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38498,medium,SRG-OS-000058,SV-50299r1_rule,RHEL-06-000383,Audit log files must have mode 0640 or less permissive.,"If users can write to audit logs, audit trails can be modified or destroyed.",,,"Change the mode of the audit log files with the following command: 

# chmod 0640 [audit_file]",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1143,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000163
The information system protects audit information from unauthorized modification.
NIST SP 800-53 :: AU-9
NIST SP 800-53A :: AU-9.1
NIST SP 800-53 Revision 4 :: AU-9

"
V-38499,medium,SRG-OS-999999,SV-50300r1_rule,RHEL-06-000031,The /etc/passwd file must not contain password hashes.,"The hashes for all user account passwords should be stored in the file ""/etc/shadow"" and never in ""/etc/passwd"", which is readable by all users.",,,"If any password hashes are stored in ""/etc/passwd"" (in the second field, instead of an ""x""), the cause of this misconfiguration should be investigated. The account should have its password reset and the hash should be properly stored, or the account should be deleted entirely.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:308,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38500,medium,SRG-OS-999999,SV-50301r2_rule,RHEL-06-000032,The root account must be the only account having a UID of 0.,An account has root authority if it has a UID of 0. Multiple accounts with a UID of 0 afford more opportunity for potential intruders to guess a password for a privileged account. Proper configuration of sudo is recommended to afford multiple system administrators access to root privileges in an accountable manner.,,,"If any account other than root has a UID of 0, this misconfiguration should be investigated and the accounts other than root should be removed or have their UID changed.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:926,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38501,medium,SRG-OS-000249,SV-50302r4_rule,RHEL-06-000357,The system must disable accounts after excessive login failures within a 15-minute interval.,Locking out user accounts after a number of incorrect attempts within a specific period of time prevents direct password guessing attacks.,,,"Utilizing ""pam_faillock.so"", the ""fail_interval"" directive configures the system to lock out accounts after a number of incorrect logon attempts. Modify the content of both ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" as follows: 

Add the following line immediately before the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth required pam_faillock.so preauth silent deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately after the ""pam_unix.so"" statement in the ""AUTH"" section: 

auth [default=die] pam_faillock.so authfail deny=3 unlock_time=604800 fail_interval=900

Add the following line immediately before the ""pam_unix.so"" statement in the ""ACCOUNT"" section: 

account required pam_faillock.so

Note that any updates made to ""/etc/pam.d/system-auth"" and ""/etc/pam.d/password-auth"" may be overwritten by the ""authconfig"" program.  The ""authconfig"" program should not be used.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3126,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001452
The information system enforces the organization defined time period during which the limit of consecutive invalid access attempts by a user is counted.
NIST SP 800-53 :: AC-7 a
NIST SP 800-53A :: AC-7.1 (ii)

"
V-38502,medium,SRG-OS-999999,SV-50303r1_rule,RHEL-06-000033,The /etc/shadow file must be owned by root.,"The ""/etc/shadow"" file contains the list of local system accounts and stores password hashes. Protection of this file is critical for system security. Failure to give ownership of this file to root provides the designated owner with access to sensitive information which could weaken the system security posture.",,,"To properly set the owner of ""/etc/shadow"", run the command: 

# chown root /etc/shadow",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3115,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38503,medium,SRG-OS-999999,SV-50304r1_rule,RHEL-06-000034,The /etc/shadow file must be group-owned by root.,"The ""/etc/shadow"" file stores password hashes. Protection of this file is critical for system security.",,,"To properly set the group owner of ""/etc/shadow"", run the command: 

# chgrp root /etc/shadow",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3080,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38504,medium,SRG-OS-999999,SV-50305r1_rule,RHEL-06-000035,The /etc/shadow file must have mode 0000.,"The ""/etc/shadow"" file contains the list of local system accounts and stores password hashes. Protection of this file is critical for system security. Failure to give ownership of this file to root provides the designated owner with access to sensitive information which could weaken the system security posture.",,,"To properly set the permissions of ""/etc/shadow"", run the command: 

# chmod 0000 /etc/shadow",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:781,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38511,medium,SRG-OS-999999,SV-50312r2_rule,RHEL-06-000082,"IP forwarding for IPv4 must not be enabled, unless the system is a router.",IP forwarding permits the kernel to forward packets from one network interface to another. The ability to forward packets between two networks is only appropriate for systems acting as routers.,,,"To set the runtime status of the ""net.ipv4.ip_forward"" kernel parameter, run the following command: 

# sysctl -w net.ipv4.ip_forward=0

If this is not the system's default value, add the following line to ""/etc/sysctl.conf"": 

net.ipv4.ip_forward = 0",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:238,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38512,medium,SRG-OS-000146,SV-50313r2_rule,RHEL-06-000117,"The operating system must prevent public IPv4 access into an organizations internal networks, except as appropriately mediated by managed interfaces employing boundary protection devices.","The ""iptables"" service provides the system's host-based firewalling capability for IPv4 and ICMP.",,,"The ""iptables"" service can be enabled with the following commands: 

# chkconfig iptables on
# service iptables start",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:828,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001100
The information system prevents public access into the organization's internal networks except as appropriately mediated by managed interfaces employing boundary protection devices.
NIST SP 800-53 :: SC-7 (2)
NIST SP 800-53A :: SC-7 (2).1 (ii)

"
V-38514,medium,SRG-OS-000096,SV-50315r5_rule,RHEL-06-000124,The Datagram Congestion Control Protocol (DCCP) must be disabled unless required.,Disabling DCCP protects the system against exploitation of any flaws in its implementation.,,,"The Datagram Congestion Control Protocol (DCCP) is a relatively new transport layer protocol, designed to support streaming media and telephony. To configure the system to prevent the ""dccp"" kernel module from being loaded, add the following line to a file in the directory ""/etc/modprobe.d"": 

install dccp /bin/true",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:746,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38515,medium,SRG-OS-000096,SV-50316r5_rule,RHEL-06-000125,The Stream Control Transmission Protocol (SCTP) must be disabled unless required.,Disabling SCTP protects the system against exploitation of any flaws in its implementation.,,,"The Stream Control Transmission Protocol (SCTP) is a transport layer protocol, designed to support the idea of message-oriented communication, with several streams of messages within one connection. To configure the system to prevent the ""sctp"" kernel module from being loaded, add the following line to a file in the directory ""/etc/modprobe.d"": 

install sctp /bin/true",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1105,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38516,low,SRG-OS-000096,SV-50317r3_rule,RHEL-06-000126,The Reliable Datagram Sockets (RDS) protocol must be disabled unless required.,Disabling RDS protects the system against exploitation of any flaws in its implementation.,,,"The Reliable Datagram Sockets (RDS) protocol is a transport layer protocol designed to provide reliable high-bandwidth, low-latency communications between nodes in a cluster. To configure the system to prevent the ""rds"" kernel module from being loaded, add the following line to a file in the directory ""/etc/modprobe.d"": 

install rds /bin/true",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:244,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38517,medium,SRG-OS-000096,SV-50318r5_rule,RHEL-06-000127,The Transparent Inter-Process Communication (TIPC) protocol must be disabled unless required.,Disabling TIPC protects the system against exploitation of any flaws in its implementation.,,,"The Transparent Inter-Process Communication (TIPC) protocol is designed to provide communications between nodes in a cluster. To configure the system to prevent the ""tipc"" kernel module from being loaded, add the following line to a file in the directory ""/etc/modprobe.d"": 

install tipc /bin/true",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:1167,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
